train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.3 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 30.0000%
  applied_additional_missing_rate: 30.0031%
  available_text_before_injection: 12842
  additionally_masked_text_entities: 3853
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 3853 (30.0031%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 445.710138, DiffHEG loss 266.315631:   0%|          | 0/400 [00:38<?, ?it/s]
Epoch 0 | KGC loss: 445.710138, DiffHEG loss 266.315631:   0%|          | 1/400 [00:38<4:15:58, 38.49s/it]
Epoch 1 | KGC loss: 30.805161, DiffHEG loss 187.148598:   0%|          | 1/400 [01:16<4:15:58, 38.49s/it] 
Epoch 1 | KGC loss: 30.805161, DiffHEG loss 187.148598:   0%|          | 2/400 [01:16<4:14:10, 38.32s/it]
Epoch 2 | KGC loss: 20.375070, DiffHEG loss 186.790977:   0%|          | 2/400 [01:55<4:14:10, 38.32s/it]
Epoch 2 | KGC loss: 20.375070, DiffHEG loss 186.790977:   1%|          | 3/400 [01:55<4:13:33, 38.32s/it]
Epoch 3 | KGC loss: 16.510373, DiffHEG loss 187.031112:   1%|          | 3/400 [02:33<4:13:33, 38.32s/it]
Epoch 3 | KGC loss: 16.510373, DiffHEG loss 187.031112:   1%|          | 4/400 [02:33<4:12:41, 38.29s/it]
Epoch 4 | KGC loss: 14.673740, DiffHEG loss 186.843509:   1%|          | 4/400 [03:11<4:12:41, 38.29s/it]
Epoch 4 | KGC loss: 14.673740, DiffHEG loss 186.843509:   1%|▏         | 5/400 [03:11<4:11:52, 38.26s/it]
Epoch 5 | KGC loss: 13.893779, DiffHEG loss 186.825512:   1%|▏         | 5/400 [03:49<4:11:52, 38.26s/it]
Epoch 5 | KGC loss: 13.893779, DiffHEG loss 186.825512:   2%|▏         | 6/400 [03:49<4:11:06, 38.24s/it]
Epoch 6 | KGC loss: 13.346679, DiffHEG loss 186.922877:   2%|▏         | 6/400 [04:27<4:11:06, 38.24s/it]
Epoch 6 | KGC loss: 13.346679, DiffHEG loss 186.922877:   2%|▏         | 7/400 [04:27<4:10:26, 38.23s/it]
Epoch 67 | KGC loss: 13.040260, DiffHEG loss 186.702783:  17%|█▋        | 67/400 [43:20<3:32:03, 38.21s/it]
Epoch 67 | KGC loss: 13.040260, DiffHEG loss 186.702783:  17%|█▋        | 68/400 [43:20<3:31:24, 38.21s/it]
Epoch 68 | KGC loss: 12.937380, DiffHEG loss 186.715513:  17%|█▋        | 68/400 [43:58<3:31:24, 38.21s/it]
Epoch 68 | KGC loss: 12.937380, DiffHEG loss 186.715513:  17%|█▋        | 69/400 [43:58<3:30:46, 38.21s/it]
Epoch 69 | KGC loss: 12.944988, DiffHEG loss 186.730515:  17%|█▋        | 69/400 [44:37<3:30:46, 38.21s/it]
Epoch 69 | KGC loss: 12.944988, DiffHEG loss 186.730515:  18%|█▊        | 70/400 [44:37<3:30:08, 38.21s/it]
Epoch 70 | KGC loss: 12.901667, DiffHEG loss 186.693356:  18%|█▊        | 70/400 [45:15<3:30:08, 38.21s/it]
Epoch 70 | KGC loss: 12.901667, DiffHEG loss 186.693356:  18%|█▊        | 71/400 [45:15<3:29:30, 38.21s/it]
Epoch 71 | KGC loss: 12.880895, DiffHEG loss 186.694471:  18%|█▊        | 71/400 [45:53<3:29:30, 38.21s/it]
Epoch 71 | KGC loss: 12.880895, DiffHEG loss 186.694471:  18%|█▊        | 72/400 [45:53<3:28:51, 38.21s/it]
Epoch 72 | KGC loss: 12.774296, DiffHEG loss 186.690507:  18%|█▊        | 72/400 [46:31<3:28:51, 38.21s/it]
Epoch 72 | KGC loss: 12.774296, DiffHEG loss 186.690507:  18%|█▊        | 73/400 [46:31<3:28:13, 38.21s/it]
Epoch 73 | KGC loss: 12.868283, DiffHEG loss 186.705642:  18%|█▊        | 73/400 [47:10<3:28:13, 38.21s/it]
Epoch 73 | KGC loss: 12.868283, DiffHEG loss 186.705642:  18%|█▊        | 74/400 [47:10<3:27:35, 38.21s/it]
Epoch 74 | KGC loss: 12.830402, DiffHEG loss 186.709598:  18%|█▊        | 74/400 [47:48<3:27:35, 38.21s/it]
Epoch 74 | KGC loss: 12.830402, DiffHEG loss 186.709598:  19%|█▉        | 75/400 [47:48<3:26:57, 38.21s/it]
Epoch 75 | KGC loss: 12.834383, DiffHEG loss 186.705485:  19%|█▉        | 75/400 [48:26<3:26:57, 38.21s/it]
Epoch 75 | KGC loss: 12.834383, DiffHEG loss 186.705485:  19%|█▉        | 76/400 [48:26<3:26:19, 38.21s/it]
Epoch 76 | KGC loss: 12.736569, DiffHEG loss 186.714555:  19%|█▉        | 76/400 [49:04<3:26:19, 38.21s/it]
Epoch 76 | KGC loss: 12.736569, DiffHEG loss 186.714555:  19%|█▉        | 77/400 [49:04<3:25:41, 38.21s/it]
Epoch 77 | KGC loss: 12.775047, DiffHEG loss 186.702924:  19%|█▉        | 77/400 [49:42<3:25:41, 38.21s/it]
Epoch 77 | KGC loss: 12.775047, DiffHEG loss 186.702924:  20%|█▉        | 78/400 [49:42<3:25:04, 38.21s/it]
Epoch 78 | KGC loss: 12.726259, DiffHEG loss 186.690475:  20%|█▉        | 78/400 [50:21<3:25:04, 38.21s/it]
Epoch 78 | KGC loss: 12.726259, DiffHEG loss 186.690475:  20%|█▉        | 79/400 [50:21<3:24:24, 38.21s/it]
Epoch 79 | KGC loss: 12.753833, DiffHEG loss 186.693561:  20%|█▉        | 79/400 [50:59<3:24:24, 38.21s/it]
Epoch 79 | KGC loss: 12.753833, DiffHEG loss 186.693561:  20%|██        | 80/400 [50:59<3:23:45, 38.21s/it]
Epoch 80 | KGC loss: 12.662284, DiffHEG loss 186.708702:  20%|██        | 80/400 [51:37<3:23:45, 38.21s/it]
Epoch 80 | KGC loss: 12.662284, DiffHEG loss 186.708702:  20%|██        | 81/400 [51:37<3:23:07, 38.21s/it]
Epoch 81 | KGC loss: 12.624664, DiffHEG loss 186.713402:  20%|██        | 81/400 [52:15<3:23:07, 38.21s/it]
Epoch 81 | KGC loss: 12.624664, DiffHEG loss 186.713402:  20%|██        | 82/400 [52:15<3:22:30, 38.21s/it]
Epoch 82 | KGC loss: 12.637608, DiffHEG loss 186.693002:  20%|██        | 82/400 [52:53<3:22:30, 38.21s/it]
Epoch 82 | KGC loss: 12.637608, DiffHEG loss 186.693002:  21%|██        | 83/400 [52:53<3:21:51, 38.21s/it]
Epoch 83 | KGC loss: 12.615172, DiffHEG loss 186.696247:  21%|██        | 83/400 [53:32<3:21:51, 38.21s/it]
Epoch 83 | KGC loss: 12.615172, DiffHEG loss 186.696247:  21%|██        | 84/400 [53:32<3:21:13, 38.21s/it]
Epoch 84 | KGC loss: 12.551847, DiffHEG loss 186.721380:  21%|██        | 84/400 [54:10<3:21:13, 38.21s/it]
Epoch 84 | KGC loss: 12.551847, DiffHEG loss 186.721380:  21%|██▏       | 85/400 [54:10<3:20:35, 38.21s/it]
Epoch 85 | KGC loss: 12.616942, DiffHEG loss 186.700159:  21%|██▏       | 85/400 [54:48<3:20:35, 38.21s/it]
Epoch 85 | KGC loss: 12.616942, DiffHEG loss 186.700159:  22%|██▏       | 86/400 [54:48<3:19:57, 38.21s/it]
Epoch 86 | KGC loss: 12.526040, DiffHEG loss 186.699054:  22%|██▏       | 86/400 [55:26<3:19:57, 38.21s/it]
Epoch 86 | KGC loss: 12.526040, DiffHEG loss 186.699054:  22%|██▏       | 87/400 [55:26<3:19:19, 38.21s/it]
Epoch 87 | KGC loss: 12.544622, DiffHEG loss 186.702136:  22%|██▏       | 87/400 [56:04<3:19:19, 38.21s/it]
Epoch 87 | KGC loss: 12.544622, DiffHEG loss 186.702136:  22%|██▏       | 88/400 [56:04<3:18:40, 38.21s/it]
Epoch 88 | KGC loss: 12.472470, DiffHEG loss 186.704644:  22%|██▏       | 88/400 [56:43<3:18:40, 38.21s/it]
Epoch 88 | KGC loss: 12.472470, DiffHEG loss 186.704644:  22%|██▏       | 89/400 [56:43<3:18:02, 38.21s/it]
Epoch 89 | KGC loss: 12.563134, DiffHEG loss 186.698696:  22%|██▏       | 89/400 [57:21<3:18:02, 38.21s/it]
Epoch 89 | KGC loss: 12.563134, DiffHEG loss 186.698696:  22%|██▎       | 90/400 [57:21<3:17:24, 38.21s/it]
Epoch 90 | KGC loss: 12.517491, DiffHEG loss 186.705693:  22%|██▎       | 90/400 [57:59<3:17:24, 38.21s/it]
Epoch 90 | KGC loss: 12.517491, DiffHEG loss 186.705693:  23%|██▎       | 91/400 [57:59<3:16:46, 38.21s/it]
Epoch 91 | KGC loss: 12.586308, DiffHEG loss 186.683653:  23%|██▎       | 91/400 [58:37<3:16:46, 38.21s/it]
Epoch 91 | KGC loss: 12.586308, DiffHEG loss 186.683653:  23%|██▎       | 92/400 [58:37<3:16:07, 38.21s/it]
Epoch 92 | KGC loss: 12.368160, DiffHEG loss 186.708036:  23%|██▎       | 92/400 [59:15<3:16:07, 38.21s/it]
Epoch 92 | KGC loss: 12.368160, DiffHEG loss 186.708036:  23%|██▎       | 93/400 [59:15<3:15:30, 38.21s/it]
Epoch 93 | KGC loss: 12.428747, DiffHEG loss 186.703641:  23%|██▎       | 93/400 [59:54<3:15:30, 38.21s/it]
Epoch 93 | KGC loss: 12.428747, DiffHEG loss 186.703641:  24%|██▎       | 94/400 [59:54<3:14:51, 38.21s/it]
Epoch 94 | KGC loss: 12.324744, DiffHEG loss 186.698640:  24%|██▎       | 94/400 [1:00:32<3:14:51, 38.21s/it]
Epoch 94 | KGC loss: 12.324744, DiffHEG loss 186.698640:  24%|██▍       | 95/400 [1:00:32<3:14:13, 38.21s/it]
Epoch 95 | KGC loss: 12.466400, DiffHEG loss 186.708711:  24%|██▍       | 95/400 [1:01:10<3:14:13, 38.21s/it]
Epoch 95 | KGC loss: 12.466400, DiffHEG loss 186.708711:  24%|██▍       | 96/400 [1:01:10<3:13:35, 38.21s/it]
Epoch 96 | KGC loss: 12.456560, DiffHEG loss 186.692738:  24%|██▍       | 96/400 [1:01:48<3:13:35, 38.21s/it]
Epoch 96 | KGC loss: 12.456560, DiffHEG loss 186.692738:  24%|██▍       | 97/400 [1:01:48<3:12:56, 38.21s/it]
Epoch 97 | KGC loss: 12.503086, DiffHEG loss 186.700451:  24%|██▍       | 97/400 [1:02:27<3:12:56, 38.21s/it]
Epoch 97 | KGC loss: 12.503086, DiffHEG loss 186.700451:  24%|██▍       | 98/400 [1:02:27<3:12:18, 38.21s/it]
Epoch 98 | KGC loss: 12.522310, DiffHEG loss 186.697432:  24%|██▍       | 98/400 [1:03:05<3:12:18, 38.21s/it]
Epoch 98 | KGC loss: 12.522310, DiffHEG loss 186.697432:  25%|██▍       | 99/400 [1:03:05<3:11:40, 38.21s/it]
Epoch 99 | KGC loss: 12.514829, DiffHEG loss 186.682901:  25%|██▍       | 99/400 [1:03:43<3:11:40, 38.21s/it]
Epoch 99 | KGC loss: 12.514829, DiffHEG loss 186.682901:  25%|██▌       | 100/400 [1:03:43<3:11:02, 38.21s/it]
Epoch 100 | KGC loss: 12.384175, DiffHEG loss 186.677072:  25%|██▌       | 100/400 [1:04:21<3:11:02, 38.21s/it]
Epoch 100 | KGC loss: 12.384175, DiffHEG loss 186.677072:  25%|██▌       | 101/400 [1:04:21<3:10:24, 38.21s/it]
Epoch 101 | KGC loss: 12.384347, DiffHEG loss 186.697372:  25%|██▌       | 101/400 [1:04:59<3:10:24, 38.21s/it]
Epoch 101 | KGC loss: 12.384347, DiffHEG loss 186.697372:  26%|██▌       | 102/400 [1:04:59<3:09:45, 38.21s/it]
Epoch 102 | KGC loss: 12.990267, DiffHEG loss 186.699086:  26%|██▌       | 102/400 [1:05:38<3:09:45, 38.21s/it]
Epoch 102 | KGC loss: 12.990267, DiffHEG loss 186.699086:  26%|██▌       | 103/400 [1:05:38<3:09:09, 38.21s/it]
Epoch 103 | KGC loss: 12.772814, DiffHEG loss 186.702687:  26%|██▌       | 103/400 [1:06:16<3:09:09, 38.21s/it]
Epoch 103 | KGC loss: 12.772814, DiffHEG loss 186.702687:  26%|██▌       | 104/400 [1:06:16<3:08:29, 38.21s/it]
Epoch 104 | KGC loss: 12.470551, DiffHEG loss 186.708998:  26%|██▌       | 104/400 [1:06:54<3:08:29, 38.21s/it]
Epoch 104 | KGC loss: 12.470551, DiffHEG loss 186.708998:  26%|██▋       | 105/400 [1:06:54<3:07:51, 38.21s/it]
Epoch 105 | KGC loss: 12.374163, DiffHEG loss 186.690076:  26%|██▋       | 105/400 [1:07:32<3:07:51, 38.21s/it]
Epoch 105 | KGC loss: 12.374163, DiffHEG loss 186.690076:  26%|██▋       | 106/400 [1:07:32<3:07:12, 38.21s/it]
Epoch 106 | KGC loss: 12.258575, DiffHEG loss 186.712711:  26%|██▋       | 106/400 [1:08:10<3:07:12, 38.21s/it]
Epoch 106 | KGC loss: 12.258575, DiffHEG loss 186.712711:  27%|██▋       | 107/400 [1:08:10<3:06:35, 38.21s/it]
Epoch 107 | KGC loss: 12.183634, DiffHEG loss 186.711723:  27%|██▋       | 107/400 [1:08:49<3:06:35, 38.21s/it]
Epoch 107 | KGC loss: 12.183634, DiffHEG loss 186.711723:  27%|██▋       | 108/400 [1:08:49<3:05:56, 38.21s/it]
Epoch 108 | KGC loss: 12.085520, DiffHEG loss 186.697303:  27%|██▋       | 108/400 [1:09:27<3:05:56, 38.21s/it]
Epoch 108 | KGC loss: 12.085520, DiffHEG loss 186.697303:  27%|██▋       | 109/400 [1:09:27<3:05:18, 38.21s/it]
Epoch 109 | KGC loss: 12.187652, DiffHEG loss 186.696781:  27%|██▋       | 109/400 [1:10:05<3:05:18, 38.21s/it]
Epoch 109 | KGC loss: 12.187652, DiffHEG loss 186.696781:  28%|██▊       | 110/400 [1:10:05<3:04:40, 38.21s/it]
Epoch 110 | KGC loss: 12.226061, DiffHEG loss 186.690026:  28%|██▊       | 110/400 [1:10:43<3:04:40, 38.21s/it]
Epoch 110 | KGC loss: 12.226061, DiffHEG loss 186.690026:  28%|██▊       | 111/400 [1:10:43<3:04:02, 38.21s/it]
Epoch 111 | KGC loss: 12.171416, DiffHEG loss 186.705309:  28%|██▊       | 111/400 [1:11:22<3:04:02, 38.21s/it]
Epoch 111 | KGC loss: 12.171416, DiffHEG loss 186.705309:  28%|██▊       | 112/400 [1:11:22<3:03:31, 38.24s/it]
Epoch 112 | KGC loss: 12.072328, DiffHEG loss 186.703997:  28%|██▊       | 112/400 [1:12:00<3:03:31, 38.24s/it]
Epoch 112 | KGC loss: 12.072328, DiffHEG loss 186.703997:  28%|██▊       | 113/400 [1:12:00<3:02:55, 38.24s/it]
Epoch 113 | KGC loss: 12.237369, DiffHEG loss 186.708057:  28%|██▊       | 113/400 [1:12:38<3:02:55, 38.24s/it]
Epoch 113 | KGC loss: 12.237369, DiffHEG loss 186.708057:  28%|██▊       | 114/400 [1:12:38<3:02:14, 38.23s/it]
Epoch 114 | KGC loss: 12.141066, DiffHEG loss 186.687324:  28%|██▊       | 114/400 [1:13:16<3:02:14, 38.23s/it]
Epoch 114 | KGC loss: 12.141066, DiffHEG loss 186.687324:  29%|██▉       | 115/400 [1:13:16<3:01:33, 38.22s/it]
Epoch 115 | KGC loss: 12.271503, DiffHEG loss 186.685598:  29%|██▉       | 115/400 [1:13:54<3:01:33, 38.22s/it]
Epoch 115 | KGC loss: 12.271503, DiffHEG loss 186.685598:  29%|██▉       | 116/400 [1:13:54<3:00:54, 38.22s/it]
Epoch 116 | KGC loss: 12.158076, DiffHEG loss 186.694740:  29%|██▉       | 116/400 [1:14:33<3:00:54, 38.22s/it]
Epoch 116 | KGC loss: 12.158076, DiffHEG loss 186.694740:  29%|██▉       | 117/400 [1:14:33<3:00:15, 38.22s/it]
Epoch 117 | KGC loss: 12.209111, DiffHEG loss 186.681175:  29%|██▉       | 117/400 [1:15:11<3:00:15, 38.22s/it]
Epoch 117 | KGC loss: 12.209111, DiffHEG loss 186.681175:  30%|██▉       | 118/400 [1:15:11<2:59:36, 38.21s/it]
Epoch 118 | KGC loss: 12.120161, DiffHEG loss 186.692708:  30%|██▉       | 118/400 [1:15:49<2:59:36, 38.21s/it]
Epoch 118 | KGC loss: 12.120161, DiffHEG loss 186.692708:  30%|██▉       | 119/400 [1:15:49<2:58:57, 38.21s/it]
Epoch 119 | KGC loss: 12.133481, DiffHEG loss 186.696372:  30%|██▉       | 119/400 [1:16:27<2:58:57, 38.21s/it]
Epoch 119 | KGC loss: 12.133481, DiffHEG loss 186.696372:  30%|███       | 120/400 [1:16:27<2:58:22, 38.22s/it]
Epoch 120 | KGC loss: 12.095104, DiffHEG loss 186.681691:  30%|███       | 120/400 [1:17:06<2:58:22, 38.22s/it]
Epoch 120 | KGC loss: 12.095104, DiffHEG loss 186.681691:  30%|███       | 121/400 [1:17:06<2:57:51, 38.25s/it]
Epoch 121 | KGC loss: 12.107580, DiffHEG loss 186.673763:  30%|███       | 121/400 [1:17:44<2:57:51, 38.25s/it]
Epoch 121 | KGC loss: 12.107580, DiffHEG loss 186.673763:  30%|███       | 122/400 [1:17:44<2:57:09, 38.24s/it]
Epoch 122 | KGC loss: 12.108193, DiffHEG loss 186.660067:  30%|███       | 122/400 [1:18:22<2:57:09, 38.24s/it]
Epoch 122 | KGC loss: 12.108193, DiffHEG loss 186.660067:  31%|███       | 123/400 [1:18:22<2:56:42, 38.28s/it]
Epoch 123 | KGC loss: 12.154605, DiffHEG loss 188.468290:  31%|███       | 123/400 [1:19:00<2:56:42, 38.28s/it]
Epoch 123 | KGC loss: 12.154605, DiffHEG loss 188.468290:  31%|███       | 124/400 [1:19:00<2:56:02, 38.27s/it]
Epoch 124 | KGC loss: 12.079972, DiffHEG loss 187.563275:  31%|███       | 124/400 [1:19:39<2:56:02, 38.27s/it]
Epoch 124 | KGC loss: 12.079972, DiffHEG loss 187.563275:  31%|███▏      | 125/400 [1:19:39<2:55:12, 38.23s/it]
Epoch 125 | KGC loss: 12.205008, DiffHEG loss 186.735457:  31%|███▏      | 125/400 [1:20:17<2:55:12, 38.23s/it]
Epoch 125 | KGC loss: 12.205008, DiffHEG loss 186.735457:  32%|███▏      | 126/400 [1:20:17<2:54:14, 38.15s/it]
Epoch 126 | KGC loss: 12.093766, DiffHEG loss 186.704226:  32%|███▏      | 126/400 [1:20:55<2:54:14, 38.15s/it]
Epoch 126 | KGC loss: 12.093766, DiffHEG loss 186.704226:  32%|███▏      | 127/400 [1:20:55<2:53:27, 38.12s/it]
Epoch 127 | KGC loss: 12.228351, DiffHEG loss 186.714743:  32%|███▏      | 127/400 [1:21:33<2:53:27, 38.12s/it]
Epoch 127 | KGC loss: 12.228351, DiffHEG loss 186.714743:  32%|███▏      | 128/400 [1:21:33<2:52:42, 38.10s/it]
Epoch 128 | KGC loss: 12.205852, DiffHEG loss 186.695720:  32%|███▏      | 128/400 [1:22:11<2:52:42, 38.10s/it]
Epoch 128 | KGC loss: 12.205852, DiffHEG loss 186.695720:  32%|███▏      | 129/400 [1:22:11<2:52:01, 38.09s/it]
Epoch 129 | KGC loss: 12.251866, DiffHEG loss 186.693561:  32%|███▏      | 129/400 [1:22:49<2:52:01, 38.09s/it]
Epoch 129 | KGC loss: 12.251866, DiffHEG loss 186.693561:  32%|███▎      | 130/400 [1:22:49<2:51:19, 38.07s/it]
Epoch 130 | KGC loss: 12.165439, DiffHEG loss 186.691035:  32%|███▎      | 130/400 [1:23:27<2:51:19, 38.07s/it]
Epoch 130 | KGC loss: 12.165439, DiffHEG loss 186.691035:  33%|███▎      | 131/400 [1:23:27<2:50:43, 38.08s/it]
Epoch 131 | KGC loss: 12.261491, DiffHEG loss 186.700046:  33%|███▎      | 131/400 [1:24:05<2:50:43, 38.08s/it]
Epoch 131 | KGC loss: 12.261491, DiffHEG loss 186.700046:  33%|███▎      | 132/400 [1:24:05<2:50:02, 38.07s/it]
Epoch 132 | KGC loss: 12.132476, DiffHEG loss 186.696057:  33%|███▎      | 132/400 [1:24:43<2:50:02, 38.07s/it]
Epoch 132 | KGC loss: 12.132476, DiffHEG loss 186.696057:  33%|███▎      | 133/400 [1:24:43<2:49:26, 38.08s/it]
Epoch 133 | KGC loss: 12.243878, DiffHEG loss 186.703646:  33%|███▎      | 133/400 [1:25:21<2:49:26, 38.08s/it]
Epoch 133 | KGC loss: 12.243878, DiffHEG loss 186.703646:  34%|███▎      | 134/400 [1:25:21<2:48:42, 38.05s/it]
Epoch 134 | KGC loss: 12.182301, DiffHEG loss 186.710363:  34%|███▎      | 134/400 [1:25:59<2:48:42, 38.05s/it]
Epoch 134 | KGC loss: 12.182301, DiffHEG loss 186.710363:  34%|███▍      | 135/400 [1:25:59<2:47:59, 38.03s/it]
Epoch 135 | KGC loss: 12.356370, DiffHEG loss 186.704103:  34%|███▍      | 135/400 [1:26:37<2:47:59, 38.03s/it]
Epoch 135 | KGC loss: 12.356370, DiffHEG loss 186.704103:  34%|███▍      | 136/400 [1:26:37<2:47:14, 38.01s/it]
Epoch 136 | KGC loss: 12.285370, DiffHEG loss 186.716484:  34%|███▍      | 136/400 [1:27:15<2:47:14, 38.01s/it]
Epoch 136 | KGC loss: 12.285370, DiffHEG loss 186.716484:  34%|███▍      | 137/400 [1:27:15<2:46:47, 38.05s/it]
Epoch 137 | KGC loss: 12.320029, DiffHEG loss 186.710803:  34%|███▍      | 137/400 [1:27:53<2:46:47, 38.05s/it]
Epoch 137 | KGC loss: 12.320029, DiffHEG loss 186.710803:  34%|███▍      | 138/400 [1:27:53<2:46:04, 38.03s/it]
Epoch 138 | KGC loss: 12.231486, DiffHEG loss 186.706118:  34%|███▍      | 138/400 [1:28:31<2:46:04, 38.03s/it]
Epoch 138 | KGC loss: 12.231486, DiffHEG loss 186.706118:  35%|███▍      | 139/400 [1:28:31<2:45:28, 38.04s/it]
Epoch 139 | KGC loss: 12.396426, DiffHEG loss 186.727812:  35%|███▍      | 139/400 [1:29:09<2:45:28, 38.04s/it]
Epoch 139 | KGC loss: 12.396426, DiffHEG loss 186.727812:  35%|███▌      | 140/400 [1:29:09<2:44:52, 38.05s/it]
Epoch 140 | KGC loss: 12.334627, DiffHEG loss 186.721685:  35%|███▌      | 140/400 [1:29:47<2:44:52, 38.05s/it]
Epoch 140 | KGC loss: 12.334627, DiffHEG loss 186.721685:  35%|███▌      | 141/400 [1:29:47<2:44:21, 38.08s/it]
Epoch 141 | KGC loss: 12.327897, DiffHEG loss 186.715099:  35%|███▌      | 141/400 [1:30:25<2:44:21, 38.08s/it]
Epoch 141 | KGC loss: 12.327897, DiffHEG loss 186.715099:  36%|███▌      | 142/400 [1:30:25<2:43:36, 38.05s/it]
Epoch 142 | KGC loss: 12.305779, DiffHEG loss 186.701705:  36%|███▌      | 142/400 [1:31:03<2:43:36, 38.05s/it]
Epoch 142 | KGC loss: 12.305779, DiffHEG loss 186.701705:  36%|███▌      | 143/400 [1:31:03<2:42:55, 38.04s/it]
Epoch 143 | KGC loss: 12.392193, DiffHEG loss 186.710351:  36%|███▌      | 143/400 [1:31:41<2:42:55, 38.04s/it]
Epoch 143 | KGC loss: 12.392193, DiffHEG loss 186.710351:  36%|███▌      | 144/400 [1:31:41<2:42:13, 38.02s/it]
Epoch 144 | KGC loss: 12.249410, DiffHEG loss 186.699448:  36%|███▌      | 144/400 [1:32:19<2:42:13, 38.02s/it]
Epoch 144 | KGC loss: 12.249410, DiffHEG loss 186.699448:  36%|███▋      | 145/400 [1:32:19<2:41:39, 38.04s/it]
Epoch 145 | KGC loss: 12.417311, DiffHEG loss 186.711583:  36%|███▋      | 145/400 [1:32:57<2:41:39, 38.04s/it]
Epoch 145 | KGC loss: 12.417311, DiffHEG loss 186.711583:  36%|███▋      | 146/400 [1:32:57<2:41:01, 38.04s/it]
Epoch 146 | KGC loss: 12.425796, DiffHEG loss 186.697206:  36%|███▋      | 146/400 [1:33:35<2:41:01, 38.04s/it]
