train_dhns_rotate.py:857: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_img_emb = torch.load(visual_path)
train_dhns_rotate.py:858: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  original_text_emb = torch.load(textual_path)
Experiment config | model=AdvMixRotatE | dataset=DB15K | seed=0 | ns_strategy=dhns | train_sampling_mode=cross | bern_flag=0 | dhns_use_bernoulli_normal_sampling=False | bernoulli_use_cross_sampling=False | text_mode=legacy | use_missing_mask=False | use_text_loss_gating=False | use_text_sampling_gating=False | use_soft_missing_text=False | use_side_aware_missing_text=False | use_soft_missing_image=False | use_prototype_missing_text=False | use_structure_conditioned_missing_text=False | use_soft_token_text_generator_alignment=False | use_missing_aware_fusion=False | missing_text_attention_scale=1.0 | use_missingness_relation_expert=False | expert_hidden_dim=128 | expert_num=2 | use_branch_local_relation_gate=False | branch_gate_hidden_dim=64 | debug_fusion_sanity=False | use_learnable_missing_text_gate=False | use_oracle_restore_injected_text=False | test_only=False | use_missing_aware_joint_scoring=False | use_masked_fixed_denominator_joint_scoring=False | use_availability_router=False | availability_router_mode=query_masked_softmax | availability_router_eps=1e-06 | use_missing_aware_conditioning=False | use_missing_aware_film_conditioning=False | use_learned_reliability_conditioning=False | debug_joint_scoring_sanity=False | debug_missing_aware_joint_scoring=False | debug_missing_aware_joint_scoring_batches=3 | debug_reliability=False | debug_reliability_batches=3 | inject_text_missing_rate=0.1 | simulate_native_text_missing_rate=0.0 | inject_image_missing_rate=0.0 | use_missing_text_aux_loss=False | missing_text_aux_weight=0.1 | pseudo_missing_prob=0.0 | missing_sample_weight=1.0 | use_entity_specific_missing_text=False | use_retrieval_missing_text=False | retrieval_topk=5 | retrieval_pool_size=512 | retrieval_source=entity_embedding_knn | retrieval_mix_weight=1.0 | use_retrieval_confidence_calibration=False | retrieval_confidence_type=mean_topk_similarity | retrieval_confidence_min=0.1 | retrieval_confidence_max=1.0 | use_cross_modal_text_imputer=False | text_imputer_hidden_dim=256 | text_imputer_residual_weight=0.05 | text_imputer_rec_weight=0.01 | text_imputer_nce_weight=0.01 | text_imputer_temperature=0.07 | use_confidence_gated_retrieval=False | retrieval_gate_type=similarity_based | retrieval_gate_min=0.0 | retrieval_gate_max=1.0 | use_relation_aware_retrieval=False | min_relation_pool_size=32 | relation_retrieval_fallback=global_text_pool | entity_specific_missing_text_recon_weight=0.0 | use_missing_text_consistency=False | consistency_prob=0.1 | consistency_lambda=0.05 | use_missing_text_token_scale=False
Injected text missingness summary:
  requested_additional_missing_rate: 10.0000%
  applied_additional_missing_rate: 9.9984%
  available_text_before_injection: 12842
  additionally_masked_text_entities: 1284
Embedding missingness summary:
  num_entities: 12842
  missing_text_count: 1284 (9.9984%)
  missing_image_count: 0 (0.0000%)
Resolved training hyperparameters | rotate_dim=512 | rotate_margin=6.000000 | rotate_epsilon=2.000000 | train_times=400 | batch_size=2000 | num_batches=39 | neg_ent=64 | alpha=0.00200000 | lrg=0.00200000 | mu=0.010000 | g_epoch=10
Resolved text configuration | text_mode=legacy | active_modalities=structural,visual,text | modality_count=3
Finish initializing...

  0%|          | 0/400 [00:00<?, ?it/s]
Epoch 0 | KGC loss: 523.815854, DiffHEG loss 268.545849:   0%|          | 0/400 [00:37<?, ?it/s]
Epoch 0 | KGC loss: 523.815854, DiffHEG loss 268.545849:   0%|          | 1/400 [00:37<4:12:29, 37.97s/it]
Epoch 1 | KGC loss: 25.645028, DiffHEG loss 187.841392:   0%|          | 1/400 [01:15<4:12:29, 37.97s/it] 
Epoch 1 | KGC loss: 25.645028, DiffHEG loss 187.841392:   0%|          | 2/400 [01:15<4:11:44, 37.95s/it]
Epoch 2 | KGC loss: 18.656770, DiffHEG loss 186.860391:   0%|          | 2/400 [01:53<4:11:44, 37.95s/it]
Epoch 2 | KGC loss: 18.656770, DiffHEG loss 186.860391:   1%|          | 3/400 [01:53<4:11:28, 38.01s/it]
Epoch 3 | KGC loss: 16.238337, DiffHEG loss 186.799427:   1%|          | 3/400 [02:32<4:11:28, 38.01s/it]
Epoch 3 | KGC loss: 16.238337, DiffHEG loss 186.799427:   1%|          | 4/400 [02:32<4:11:22, 38.09s/it]
Epoch 4 | KGC loss: 14.795549, DiffHEG loss 186.810585:   1%|          | 4/400 [03:10<4:11:22, 38.09s/it]
Epoch 4 | KGC loss: 14.795549, DiffHEG loss 186.810585:   1%|▏         | 5/400 [03:10<4:11:01, 38.13s/it]
Epoch 5 | KGC loss: 14.233018, DiffHEG loss 186.839290:   1%|▏         | 5/400 [03:48<4:11:01, 38.13s/it]
Epoch 5 | KGC loss: 14.233018, DiffHEG loss 186.839290:   2%|▏         | 6/400 [03:48<4:10:33, 38.16s/it]
Epoch 6 | KGC loss: 13.776658, DiffHEG loss 186.898071:   2%|▏         | 6/400 [04:26<4:10:33, 38.16s/it]
Epoch 6 | KGC loss: 13.776658, DiffHEG loss 186.898071:   2%|▏         | 7/400 [04:26<4:10:02, 38.17s/it]
Epoch 66 | KGC loss: 15.108257, DiffHEG loss 186.861578:  17%|█▋        | 67/400 [42:38<3:31:04, 38.03s/it]
Epoch 67 | KGC loss: 14.807601, DiffHEG loss 186.715555:  17%|█▋        | 67/400 [43:16<3:31:04, 38.03s/it]
Epoch 67 | KGC loss: 14.807601, DiffHEG loss 186.715555:  17%|█▋        | 68/400 [43:16<3:30:12, 37.99s/it]
Epoch 68 | KGC loss: 14.531080, DiffHEG loss 186.724383:  17%|█▋        | 68/400 [43:54<3:30:12, 37.99s/it]
Epoch 68 | KGC loss: 14.531080, DiffHEG loss 186.724383:  17%|█▋        | 69/400 [43:54<3:29:17, 37.94s/it]
Epoch 69 | KGC loss: 14.452269, DiffHEG loss 186.738105:  17%|█▋        | 69/400 [44:32<3:29:17, 37.94s/it]
Epoch 69 | KGC loss: 14.452269, DiffHEG loss 186.738105:  18%|█▊        | 70/400 [44:32<3:28:30, 37.91s/it]
Epoch 70 | KGC loss: 14.333233, DiffHEG loss 186.700320:  18%|█▊        | 70/400 [45:09<3:28:30, 37.91s/it]
Epoch 70 | KGC loss: 14.333233, DiffHEG loss 186.700320:  18%|█▊        | 71/400 [45:09<3:27:41, 37.88s/it]
Epoch 71 | KGC loss: 14.314520, DiffHEG loss 186.701180:  18%|█▊        | 71/400 [45:47<3:27:41, 37.88s/it]
Epoch 71 | KGC loss: 14.314520, DiffHEG loss 186.701180:  18%|█▊        | 72/400 [45:47<3:26:55, 37.85s/it]
Epoch 72 | KGC loss: 14.181840, DiffHEG loss 186.696889:  18%|█▊        | 72/400 [46:25<3:26:55, 37.85s/it]
Epoch 72 | KGC loss: 14.181840, DiffHEG loss 186.696889:  18%|█▊        | 73/400 [46:25<3:26:21, 37.86s/it]
Epoch 73 | KGC loss: 14.227490, DiffHEG loss 186.712361:  18%|█▊        | 73/400 [47:03<3:26:21, 37.86s/it]
Epoch 73 | KGC loss: 14.227490, DiffHEG loss 186.712361:  18%|█▊        | 74/400 [47:03<3:25:38, 37.85s/it]
Epoch 74 | KGC loss: 14.254844, DiffHEG loss 186.716669:  18%|█▊        | 74/400 [47:41<3:25:38, 37.85s/it]
Epoch 74 | KGC loss: 14.254844, DiffHEG loss 186.716669:  19%|█▉        | 75/400 [47:41<3:25:01, 37.85s/it]
Epoch 75 | KGC loss: 14.231386, DiffHEG loss 186.712451:  19%|█▉        | 75/400 [48:19<3:25:01, 37.85s/it]
Epoch 75 | KGC loss: 14.231386, DiffHEG loss 186.712451:  19%|█▉        | 76/400 [48:19<3:24:29, 37.87s/it]
Epoch 76 | KGC loss: 14.119583, DiffHEG loss 186.721652:  19%|█▉        | 76/400 [48:57<3:24:29, 37.87s/it]
Epoch 76 | KGC loss: 14.119583, DiffHEG loss 186.721652:  19%|█▉        | 77/400 [48:57<3:23:55, 37.88s/it]
Epoch 77 | KGC loss: 14.164347, DiffHEG loss 186.711388:  19%|█▉        | 77/400 [49:34<3:23:55, 37.88s/it]
Epoch 77 | KGC loss: 14.164347, DiffHEG loss 186.711388:  20%|█▉        | 78/400 [49:34<3:23:07, 37.85s/it]
Epoch 78 | KGC loss: 14.172929, DiffHEG loss 186.698133:  20%|█▉        | 78/400 [50:12<3:23:07, 37.85s/it]
Epoch 78 | KGC loss: 14.172929, DiffHEG loss 186.698133:  20%|█▉        | 79/400 [50:12<3:22:30, 37.85s/it]
Epoch 79 | KGC loss: 14.207869, DiffHEG loss 186.701110:  20%|█▉        | 79/400 [50:50<3:22:30, 37.85s/it]
Epoch 79 | KGC loss: 14.207869, DiffHEG loss 186.701110:  20%|██        | 80/400 [50:50<3:21:59, 37.87s/it]
Epoch 80 | KGC loss: 14.143932, DiffHEG loss 186.716588:  20%|██        | 80/400 [51:28<3:21:59, 37.87s/it]
Epoch 80 | KGC loss: 14.143932, DiffHEG loss 186.716588:  20%|██        | 81/400 [51:28<3:21:20, 37.87s/it]
Epoch 81 | KGC loss: 14.141517, DiffHEG loss 186.721398:  20%|██        | 81/400 [52:06<3:21:20, 37.87s/it]
Epoch 81 | KGC loss: 14.141517, DiffHEG loss 186.721398:  20%|██        | 82/400 [52:06<3:20:40, 37.86s/it]
Epoch 82 | KGC loss: 14.178060, DiffHEG loss 186.701440:  20%|██        | 82/400 [52:44<3:20:40, 37.86s/it]
Epoch 82 | KGC loss: 14.178060, DiffHEG loss 186.701440:  21%|██        | 83/400 [52:44<3:19:57, 37.85s/it]
Epoch 83 | KGC loss: 14.134828, DiffHEG loss 186.704381:  21%|██        | 83/400 [53:22<3:19:57, 37.85s/it]
Epoch 83 | KGC loss: 14.134828, DiffHEG loss 186.704381:  21%|██        | 84/400 [53:22<3:19:15, 37.83s/it]
Epoch 84 | KGC loss: 14.101249, DiffHEG loss 186.730232:  21%|██        | 84/400 [53:59<3:19:15, 37.83s/it]
Epoch 84 | KGC loss: 14.101249, DiffHEG loss 186.730232:  21%|██▏       | 85/400 [53:59<3:18:38, 37.84s/it]
Epoch 85 | KGC loss: 14.238354, DiffHEG loss 186.708447:  21%|██▏       | 85/400 [54:37<3:18:38, 37.84s/it]
Epoch 85 | KGC loss: 14.238354, DiffHEG loss 186.708447:  22%|██▏       | 86/400 [54:37<3:17:55, 37.82s/it]
Epoch 86 | KGC loss: 14.163506, DiffHEG loss 186.707728:  22%|██▏       | 86/400 [55:15<3:17:55, 37.82s/it]
Epoch 86 | KGC loss: 14.163506, DiffHEG loss 186.707728:  22%|██▏       | 87/400 [55:15<3:17:15, 37.81s/it]
Epoch 87 | KGC loss: 14.200368, DiffHEG loss 186.711712:  22%|██▏       | 87/400 [55:53<3:17:15, 37.81s/it]
Epoch 87 | KGC loss: 14.200368, DiffHEG loss 186.711712:  22%|██▏       | 88/400 [55:53<3:16:34, 37.80s/it]
Epoch 88 | KGC loss: 14.123128, DiffHEG loss 186.713598:  22%|██▏       | 88/400 [56:31<3:16:34, 37.80s/it]
Epoch 88 | KGC loss: 14.123128, DiffHEG loss 186.713598:  22%|██▏       | 89/400 [56:31<3:15:55, 37.80s/it]
Epoch 89 | KGC loss: 14.247867, DiffHEG loss 186.708373:  22%|██▏       | 89/400 [57:08<3:15:55, 37.80s/it]
Epoch 89 | KGC loss: 14.247867, DiffHEG loss 186.708373:  22%|██▎       | 90/400 [57:08<3:15:18, 37.80s/it]
Epoch 90 | KGC loss: 14.191324, DiffHEG loss 186.715607:  22%|██▎       | 90/400 [57:46<3:15:18, 37.80s/it]
Epoch 90 | KGC loss: 14.191324, DiffHEG loss 186.715607:  23%|██▎       | 91/400 [57:46<3:14:38, 37.79s/it]
Epoch 91 | KGC loss: 14.313633, DiffHEG loss 186.692759:  23%|██▎       | 91/400 [58:24<3:14:38, 37.79s/it]
Epoch 91 | KGC loss: 14.313633, DiffHEG loss 186.692759:  23%|██▎       | 92/400 [58:24<3:13:59, 37.79s/it]
Epoch 92 | KGC loss: 14.119626, DiffHEG loss 186.717433:  23%|██▎       | 92/400 [59:02<3:13:59, 37.79s/it]
Epoch 92 | KGC loss: 14.119626, DiffHEG loss 186.717433:  23%|██▎       | 93/400 [59:02<3:13:21, 37.79s/it]
Epoch 93 | KGC loss: 14.246061, DiffHEG loss 186.713332:  23%|██▎       | 93/400 [59:39<3:13:21, 37.79s/it]
Epoch 93 | KGC loss: 14.246061, DiffHEG loss 186.713332:  24%|██▎       | 94/400 [59:39<3:12:48, 37.81s/it]
Epoch 94 | KGC loss: 14.140092, DiffHEG loss 186.708951:  24%|██▎       | 94/400 [1:00:17<3:12:48, 37.81s/it]
Epoch 94 | KGC loss: 14.140092, DiffHEG loss 186.708951:  24%|██▍       | 95/400 [1:00:17<3:12:19, 37.83s/it]
Epoch 95 | KGC loss: 14.157547, DiffHEG loss 186.720324:  24%|██▍       | 95/400 [1:00:55<3:12:19, 37.83s/it]
Epoch 95 | KGC loss: 14.157547, DiffHEG loss 186.720324:  24%|██▍       | 96/400 [1:00:55<3:11:41, 37.83s/it]
Epoch 96 | KGC loss: 14.245994, DiffHEG loss 186.703232:  24%|██▍       | 96/400 [1:01:33<3:11:41, 37.83s/it]
Epoch 96 | KGC loss: 14.245994, DiffHEG loss 186.703232:  24%|██▍       | 97/400 [1:01:33<3:11:00, 37.82s/it]
Epoch 97 | KGC loss: 14.354328, DiffHEG loss 186.711385:  24%|██▍       | 97/400 [1:02:11<3:11:00, 37.82s/it]
Epoch 97 | KGC loss: 14.354328, DiffHEG loss 186.711385:  24%|██▍       | 98/400 [1:02:11<3:10:23, 37.82s/it]
Epoch 98 | KGC loss: 14.273498, DiffHEG loss 186.709623:  24%|██▍       | 98/400 [1:02:49<3:10:23, 37.82s/it]
Epoch 98 | KGC loss: 14.273498, DiffHEG loss 186.709623:  25%|██▍       | 99/400 [1:02:49<3:09:46, 37.83s/it]
Epoch 99 | KGC loss: 14.335871, DiffHEG loss 186.694607:  25%|██▍       | 99/400 [1:03:26<3:09:46, 37.83s/it]
Epoch 99 | KGC loss: 14.335871, DiffHEG loss 186.694607:  25%|██▌       | 100/400 [1:03:26<3:09:04, 37.82s/it]
Epoch 100 | KGC loss: 14.251771, DiffHEG loss 186.689513:  25%|██▌       | 100/400 [1:04:04<3:09:04, 37.82s/it]
Epoch 100 | KGC loss: 14.251771, DiffHEG loss 186.689513:  25%|██▌       | 101/400 [1:04:04<3:08:24, 37.81s/it]
Epoch 101 | KGC loss: 14.361826, DiffHEG loss 186.710989:  25%|██▌       | 101/400 [1:04:42<3:08:24, 37.81s/it]
Epoch 101 | KGC loss: 14.361826, DiffHEG loss 186.710989:  26%|██▌       | 102/400 [1:04:42<3:07:46, 37.81s/it]
Epoch 102 | KGC loss: 14.248326, DiffHEG loss 186.710765:  26%|██▌       | 102/400 [1:05:20<3:07:46, 37.81s/it]
Epoch 102 | KGC loss: 14.248326, DiffHEG loss 186.710765:  26%|██▌       | 103/400 [1:05:20<3:07:05, 37.80s/it]
Epoch 103 | KGC loss: 14.230508, DiffHEG loss 186.714034:  26%|██▌       | 103/400 [1:05:58<3:07:05, 37.80s/it]
Epoch 103 | KGC loss: 14.230508, DiffHEG loss 186.714034:  26%|██▌       | 104/400 [1:05:58<3:06:24, 37.78s/it]
Epoch 104 | KGC loss: 14.171996, DiffHEG loss 186.722401:  26%|██▌       | 104/400 [1:06:35<3:06:24, 37.78s/it]
Epoch 104 | KGC loss: 14.171996, DiffHEG loss 186.722401:  26%|██▋       | 105/400 [1:06:35<3:05:47, 37.79s/it]
Epoch 105 | KGC loss: 14.223101, DiffHEG loss 186.714539:  26%|██▋       | 105/400 [1:07:13<3:05:47, 37.79s/it]
Epoch 105 | KGC loss: 14.223101, DiffHEG loss 186.714539:  26%|██▋       | 106/400 [1:07:13<3:05:07, 37.78s/it]
Epoch 106 | KGC loss: 14.222022, DiffHEG loss 186.749309:  26%|██▋       | 106/400 [1:07:51<3:05:07, 37.78s/it]
Epoch 106 | KGC loss: 14.222022, DiffHEG loss 186.749309:  27%|██▋       | 107/400 [1:07:51<3:04:24, 37.76s/it]
Epoch 107 | KGC loss: 14.234830, DiffHEG loss 186.792066:  27%|██▋       | 107/400 [1:08:29<3:04:24, 37.76s/it]
Epoch 107 | KGC loss: 14.234830, DiffHEG loss 186.792066:  27%|██▋       | 108/400 [1:08:29<3:03:44, 37.76s/it]
Epoch 108 | KGC loss: 14.183287, DiffHEG loss 186.724476:  27%|██▋       | 108/400 [1:09:06<3:03:44, 37.76s/it]
Epoch 108 | KGC loss: 14.183287, DiffHEG loss 186.724476:  27%|██▋       | 109/400 [1:09:06<3:03:04, 37.75s/it]
Epoch 109 | KGC loss: 14.156795, DiffHEG loss 186.720603:  27%|██▋       | 109/400 [1:09:44<3:03:04, 37.75s/it]
Epoch 109 | KGC loss: 14.156795, DiffHEG loss 186.720603:  28%|██▊       | 110/400 [1:09:44<3:02:30, 37.76s/it]
Epoch 110 | KGC loss: 14.172975, DiffHEG loss 186.741585:  28%|██▊       | 110/400 [1:10:22<3:02:30, 37.76s/it]
Epoch 110 | KGC loss: 14.172975, DiffHEG loss 186.741585:  28%|██▊       | 111/400 [1:10:22<3:01:54, 37.77s/it]
Epoch 111 | KGC loss: 14.210013, DiffHEG loss 186.748520:  28%|██▊       | 111/400 [1:11:00<3:01:54, 37.77s/it]
Epoch 111 | KGC loss: 14.210013, DiffHEG loss 186.748520:  28%|██▊       | 112/400 [1:11:00<3:01:16, 37.76s/it]
Epoch 112 | KGC loss: 14.121070, DiffHEG loss 186.781086:  28%|██▊       | 112/400 [1:11:37<3:01:16, 37.76s/it]
Epoch 112 | KGC loss: 14.121070, DiffHEG loss 186.781086:  28%|██▊       | 113/400 [1:11:37<3:00:42, 37.78s/it]
Epoch 113 | KGC loss: 14.276000, DiffHEG loss 186.729791:  28%|██▊       | 113/400 [1:12:15<3:00:42, 37.78s/it]
Epoch 113 | KGC loss: 14.276000, DiffHEG loss 186.729791:  28%|██▊       | 114/400 [1:12:15<3:00:07, 37.79s/it]
Epoch 114 | KGC loss: 14.172801, DiffHEG loss 186.713619:  28%|██▊       | 114/400 [1:12:53<3:00:07, 37.79s/it]
Epoch 114 | KGC loss: 14.172801, DiffHEG loss 186.713619:  29%|██▉       | 115/400 [1:12:53<2:59:29, 37.79s/it]
Epoch 115 | KGC loss: 14.151580, DiffHEG loss 186.739435:  29%|██▉       | 115/400 [1:13:31<2:59:29, 37.79s/it]
Epoch 115 | KGC loss: 14.151580, DiffHEG loss 186.739435:  29%|██▉       | 116/400 [1:13:31<2:58:50, 37.78s/it]
Epoch 116 | KGC loss: 14.068220, DiffHEG loss 186.778080:  29%|██▉       | 116/400 [1:14:09<2:58:50, 37.78s/it]
Epoch 116 | KGC loss: 14.068220, DiffHEG loss 186.778080:  29%|██▉       | 117/400 [1:14:09<2:58:15, 37.79s/it]
Epoch 117 | KGC loss: 14.150098, DiffHEG loss 186.706470:  29%|██▉       | 117/400 [1:14:46<2:58:15, 37.79s/it]
Epoch 117 | KGC loss: 14.150098, DiffHEG loss 186.706470:  30%|██▉       | 118/400 [1:14:46<2:57:34, 37.78s/it]
Epoch 118 | KGC loss: 14.017631, DiffHEG loss 186.731581:  30%|██▉       | 118/400 [1:15:24<2:57:34, 37.78s/it]
Epoch 118 | KGC loss: 14.017631, DiffHEG loss 186.731581:  30%|██▉       | 119/400 [1:15:24<2:56:58, 37.79s/it]
Epoch 119 | KGC loss: 14.112836, DiffHEG loss 186.724645:  30%|██▉       | 119/400 [1:16:02<2:56:58, 37.79s/it]
Epoch 119 | KGC loss: 14.112836, DiffHEG loss 186.724645:  30%|███       | 120/400 [1:16:02<2:56:18, 37.78s/it]
Epoch 120 | KGC loss: 14.065698, DiffHEG loss 186.814514:  30%|███       | 120/400 [1:16:40<2:56:18, 37.78s/it]
Epoch 120 | KGC loss: 14.065698, DiffHEG loss 186.814514:  30%|███       | 121/400 [1:16:40<2:55:37, 37.77s/it]
Epoch 121 | KGC loss: 14.085526, DiffHEG loss 186.713981:  30%|███       | 121/400 [1:17:17<2:55:37, 37.77s/it]
Epoch 121 | KGC loss: 14.085526, DiffHEG loss 186.713981:  30%|███       | 122/400 [1:17:17<2:54:58, 37.77s/it]
Epoch 122 | KGC loss: 13.921399, DiffHEG loss 186.738572:  30%|███       | 122/400 [1:17:55<2:54:58, 37.77s/it]
Epoch 122 | KGC loss: 13.921399, DiffHEG loss 186.738572:  31%|███       | 123/400 [1:17:55<2:54:21, 37.77s/it]
Epoch 123 | KGC loss: 14.025694, DiffHEG loss 186.718828:  31%|███       | 123/400 [1:18:33<2:54:21, 37.77s/it]
Epoch 123 | KGC loss: 14.025694, DiffHEG loss 186.718828:  31%|███       | 124/400 [1:18:33<2:53:46, 37.78s/it]
Epoch 124 | KGC loss: 13.912452, DiffHEG loss 186.725832:  31%|███       | 124/400 [1:19:11<2:53:46, 37.78s/it]
Epoch 124 | KGC loss: 13.912452, DiffHEG loss 186.725832:  31%|███▏      | 125/400 [1:19:11<2:53:09, 37.78s/it]
Epoch 125 | KGC loss: 13.990658, DiffHEG loss 186.732588:  31%|███▏      | 125/400 [1:19:49<2:53:09, 37.78s/it]
Epoch 125 | KGC loss: 13.990658, DiffHEG loss 186.732588:  32%|███▏      | 126/400 [1:19:49<2:52:30, 37.78s/it]
Epoch 126 | KGC loss: 13.872844, DiffHEG loss 186.747520:  32%|███▏      | 126/400 [1:20:26<2:52:30, 37.78s/it]
Epoch 126 | KGC loss: 13.872844, DiffHEG loss 186.747520:  32%|███▏      | 127/400 [1:20:26<2:51:52, 37.77s/it]
Epoch 127 | KGC loss: 14.039298, DiffHEG loss 186.750460:  32%|███▏      | 127/400 [1:21:04<2:51:52, 37.77s/it]
Epoch 127 | KGC loss: 14.039298, DiffHEG loss 186.750460:  32%|███▏      | 128/400 [1:21:04<2:51:20, 37.79s/it]
Epoch 128 | KGC loss: 13.986467, DiffHEG loss 186.717983:  32%|███▏      | 128/400 [1:21:42<2:51:20, 37.79s/it]
Epoch 128 | KGC loss: 13.986467, DiffHEG loss 186.717983:  32%|███▏      | 129/400 [1:21:42<2:50:40, 37.79s/it]
Epoch 129 | KGC loss: 14.016313, DiffHEG loss 186.720429:  32%|███▏      | 129/400 [1:22:20<2:50:40, 37.79s/it]
Epoch 129 | KGC loss: 14.016313, DiffHEG loss 186.720429:  32%|███▎      | 130/400 [1:22:20<2:50:03, 37.79s/it]
Epoch 130 | KGC loss: 13.889193, DiffHEG loss 186.726265:  32%|███▎      | 130/400 [1:22:58<2:50:03, 37.79s/it]
Epoch 130 | KGC loss: 13.889193, DiffHEG loss 186.726265:  33%|███▎      | 131/400 [1:22:58<2:49:25, 37.79s/it]
Epoch 131 | KGC loss: 13.989693, DiffHEG loss 186.746932:  33%|███▎      | 131/400 [1:23:35<2:49:25, 37.79s/it]
Epoch 131 | KGC loss: 13.989693, DiffHEG loss 186.746932:  33%|███▎      | 132/400 [1:23:35<2:48:46, 37.78s/it]
Epoch 132 | KGC loss: 13.823817, DiffHEG loss 186.718370:  33%|███▎      | 132/400 [1:24:13<2:48:46, 37.78s/it]
Epoch 132 | KGC loss: 13.823817, DiffHEG loss 186.718370:  33%|███▎      | 133/400 [1:24:13<2:48:09, 37.79s/it]
Epoch 133 | KGC loss: 13.898924, DiffHEG loss 186.710139:  33%|███▎      | 133/400 [1:24:51<2:48:09, 37.79s/it]
Epoch 133 | KGC loss: 13.898924, DiffHEG loss 186.710139:  34%|███▎      | 134/400 [1:24:51<2:47:31, 37.79s/it]
Epoch 134 | KGC loss: 13.770823, DiffHEG loss 186.722603:  34%|███▎      | 134/400 [1:25:29<2:47:31, 37.79s/it]
Epoch 134 | KGC loss: 13.770823, DiffHEG loss 186.722603:  34%|███▍      | 135/400 [1:25:29<2:46:53, 37.79s/it]
Epoch 135 | KGC loss: 13.911882, DiffHEG loss 186.760527:  34%|███▍      | 135/400 [1:26:07<2:46:53, 37.79s/it]
Epoch 135 | KGC loss: 13.911882, DiffHEG loss 186.760527:  34%|███▍      | 136/400 [1:26:07<2:46:16, 37.79s/it]
Epoch 136 | KGC loss: 13.899710, DiffHEG loss 186.728772:  34%|███▍      | 136/400 [1:26:44<2:46:16, 37.79s/it]
Epoch 136 | KGC loss: 13.899710, DiffHEG loss 186.728772:  34%|███▍      | 137/400 [1:26:44<2:45:39, 37.79s/it]
Epoch 137 | KGC loss: 13.924109, DiffHEG loss 186.732520:  34%|███▍      | 137/400 [1:27:22<2:45:39, 37.79s/it]
Epoch 137 | KGC loss: 13.924109, DiffHEG loss 186.732520:  34%|███▍      | 138/400 [1:27:22<2:44:59, 37.79s/it]
Epoch 138 | KGC loss: 13.798021, DiffHEG loss 186.734403:  34%|███▍      | 138/400 [1:28:00<2:44:59, 37.79s/it]
Epoch 138 | KGC loss: 13.798021, DiffHEG loss 186.734403:  35%|███▍      | 139/400 [1:28:00<2:44:22, 37.79s/it]
Epoch 139 | KGC loss: 13.914450, DiffHEG loss 186.752321:  35%|███▍      | 139/400 [1:28:38<2:44:22, 37.79s/it]
Epoch 139 | KGC loss: 13.914450, DiffHEG loss 186.752321:  35%|███▌      | 140/400 [1:28:38<2:43:42, 37.78s/it]
Epoch 140 | KGC loss: 13.887524, DiffHEG loss 186.740307:  35%|███▌      | 140/400 [1:29:15<2:43:42, 37.78s/it]
Epoch 140 | KGC loss: 13.887524, DiffHEG loss 186.740307:  35%|███▌      | 141/400 [1:29:15<2:43:08, 37.80s/it]
Epoch 141 | KGC loss: 13.815509, DiffHEG loss 186.731322:  35%|███▌      | 141/400 [1:29:53<2:43:08, 37.80s/it]
Epoch 141 | KGC loss: 13.815509, DiffHEG loss 186.731322:  36%|███▌      | 142/400 [1:29:53<2:42:28, 37.78s/it]
Epoch 142 | KGC loss: 13.758892, DiffHEG loss 186.731410:  36%|███▌      | 142/400 [1:30:31<2:42:28, 37.78s/it]
Epoch 142 | KGC loss: 13.758892, DiffHEG loss 186.731410:  36%|███▌      | 143/400 [1:30:31<2:41:52, 37.79s/it]
Epoch 143 | KGC loss: 13.921877, DiffHEG loss 186.734080:  36%|███▌      | 143/400 [1:31:09<2:41:52, 37.79s/it]
Epoch 143 | KGC loss: 13.921877, DiffHEG loss 186.734080:  36%|███▌      | 144/400 [1:31:09<2:41:13, 37.79s/it]
Epoch 144 | KGC loss: 13.730224, DiffHEG loss 186.723375:  36%|███▌      | 144/400 [1:31:47<2:41:13, 37.79s/it]
Epoch 144 | KGC loss: 13.730224, DiffHEG loss 186.723375:  36%|███▋      | 145/400 [1:31:47<2:40:33, 37.78s/it]
Epoch 145 | KGC loss: 13.901309, DiffHEG loss 186.739576:  36%|███▋      | 145/400 [1:32:24<2:40:33, 37.78s/it]
Epoch 145 | KGC loss: 13.901309, DiffHEG loss 186.739576:  36%|███▋      | 146/400 [1:32:24<2:39:51, 37.76s/it]
