method,entity_id,has_text,x1,x2,z_norm,beta_text
Zero Padding,7063,0,-0.3325304388999939,0.008286144584417343,0.45900124311447144,0.5594761371612549
Zero Padding,7072,0,-0.2968679368495941,-0.17586086690425873,0.45348215103149414,0.577023446559906
Zero Padding,7080,0,-0.19342094659805298,0.13752135634422302,0.48440563678741455,0.5186306834220886
Zero Padding,7086,0,-0.28493326902389526,0.001616417896002531,0.4372648298740387,0.529272198677063
Zero Padding,7090,0,-0.25858744978904724,0.17496424913406372,0.4239375591278076,0.5324289202690125
Zero Padding,7103,0,-0.4162192940711975,0.017697107046842575,0.43486571311950684,0.6143923401832581
Zero Padding,7104,0,-0.4313434958457947,-0.07556937634944916,0.43516242504119873,0.626207172870636
Zero Padding,7106,0,-0.24487505853176117,-0.049994293600320816,0.40640169382095337,0.5435314774513245
Zero Padding,7116,0,-0.23065845668315887,-0.12882788479328156,0.49749311804771423,0.5142537355422974
Zero Padding,7122,0,-0.319091260433197,-0.12242317199707031,0.48495325446128845,0.5676279067993164
Zero Padding,7129,0,-0.00758464727550745,-0.02871263027191162,0.45859023928642273,0.4305466413497925
Zero Padding,7134,0,-0.2035822868347168,0.037603430449962616,0.4765540361404419,0.5141612887382507
Zero Padding,7136,0,-0.3041764199733734,0.1469205915927887,0.44341230392456055,0.5755072832107544
Zero Padding,7143,0,-0.2859856188297272,-0.03226684033870697,0.4284414052963257,0.5464131832122803
Zero Padding,7150,0,-0.11881742626428604,-0.016569271683692932,0.459022581577301,0.45832332968711853
Zero Padding,7151,0,-0.1656917929649353,-0.03668563812971115,0.37905219197273254,0.47941121459007263
Zero Padding,7155,0,-0.16574910283088684,-0.06968192756175995,0.5095465183258057,0.48511752486228943
Zero Padding,7170,0,-0.2553827166557312,0.1654571145772934,0.3897685408592224,0.5457790493965149
Zero Padding,7172,0,-0.20420795679092407,0.11445391178131104,0.45336923003196716,0.4342057406902313
Zero Padding,7174,0,-0.2789947986602783,0.11006706207990646,0.4272997975349426,0.5374888777732849
Zero Padding,7188,0,-0.2722865641117096,-0.016996128484606743,0.4547893702983856,0.5360351204872131
Zero Padding,7195,0,-0.30892473459243774,0.08966340124607086,0.498282790184021,0.5404606461524963
Zero Padding,7203,0,-0.25925275683403015,0.16852614283561707,0.46370619535446167,0.5362128615379333
Zero Padding,7215,0,-0.3050968647003174,-0.16273394227027893,0.39827224612236023,0.5689712166786194
Zero Padding,7218,0,-0.2601169943809509,0.21969176828861237,0.43589529395103455,0.376182496547699
Zero Padding,7241,0,-0.32625138759613037,-0.04857376962900162,0.41209089756011963,0.5632380843162537
Zero Padding,7250,0,-0.2708813548088074,0.05008202791213989,0.4462432265281677,0.5570726990699768
Zero Padding,7269,0,-0.21463850140571594,0.07359758019447327,0.4500637352466583,0.5092242956161499
Zero Padding,7285,0,-0.39530444145202637,-0.14456188678741455,0.4785916805267334,0.5944238305091858
Zero Padding,7286,0,-0.24469304084777832,-0.06238590180873871,0.4380573332309723,0.5237871408462524
Zero Padding,7292,0,-0.23378027975559235,-0.003290157299488783,0.4437527358531952,0.5353685021400452
Zero Padding,7295,0,-0.35420918464660645,-0.12943144142627716,0.4502374827861786,0.5809016823768616
Zero Padding,7301,0,-0.2950522303581238,0.010249842889606953,0.4342309236526489,0.5708440542221069
Zero Padding,7302,0,-0.25579163432121277,-0.1778215765953064,0.46679872274398804,0.5448771119117737
Zero Padding,7305,0,-0.32441651821136475,-0.12340143322944641,0.45876574516296387,0.5733761787414551
Zero Padding,7306,0,-0.24344757199287415,-0.0032873107120394707,0.4738960862159729,0.515853226184845
Zero Padding,7325,0,0.0019897823221981525,-0.07347900420427322,0.4586332440376282,0.4274595081806183
Zero Padding,7326,0,-0.2894074022769928,-0.022438490763306618,0.4767066538333893,0.562777042388916
Zero Padding,7328,0,-0.2723720669746399,-0.030741848051548004,0.4513329565525055,0.5482385158538818
Zero Padding,7329,0,-0.183517187833786,0.11709822714328766,0.4636595845222473,0.5082152485847473
Zero Padding,7331,0,-0.11586344242095947,-0.056277211755514145,0.4351924657821655,0.46279120445251465
Zero Padding,7351,0,-0.3375190198421478,-0.054272301495075226,0.4636691212654114,0.5703487396240234
Zero Padding,7352,0,-0.29756325483322144,-0.03375633433461189,0.4485330283641815,0.5453596115112305
Zero Padding,7372,0,-0.27242863178253174,0.13726188242435455,0.46626242995262146,0.5453595519065857
Zero Padding,7384,0,-0.4020620584487915,0.007105359807610512,0.46791210770606995,0.6191491484642029
Zero Padding,7396,0,-0.15336570143699646,-0.1393207460641861,0.45950689911842346,0.5117107033729553
Zero Padding,7399,0,-0.20315255224704742,-0.06623507291078568,0.4925841987133026,0.5318859815597534
Zero Padding,7410,0,-0.28705573081970215,0.12389510124921799,0.48723360896110535,0.5317630767822266
Zero Padding,7422,0,-0.23820582032203674,0.08414698392152786,0.41250526905059814,0.5221116542816162
Zero Padding,7424,0,-0.30204057693481445,-0.007273604162037373,0.4629495441913605,0.5361471176147461
Zero Padding,7426,0,-0.17324000597000122,0.03987286984920502,0.4507196247577667,0.49808594584465027
Zero Padding,7430,0,-0.2890523076057434,-0.14934085309505463,0.5076156854629517,0.5708470940589905
Zero Padding,7432,0,-0.3089539706707001,-0.15333738923072815,0.43891575932502747,0.5599807500839233
Zero Padding,7439,0,-0.3593021333217621,-0.04777567461133003,0.46068400144577026,0.5688822269439697
Zero Padding,7445,0,-0.2724596858024597,-0.10648685693740845,0.44303178787231445,0.5228402614593506
Zero Padding,7449,0,-0.24861393868923187,0.22947224974632263,0.4668242335319519,0.5362915992736816
Zero Padding,7453,0,-0.22910523414611816,0.2225305438041687,0.39403438568115234,0.524802029132843
Zero Padding,7470,0,-0.28399497270584106,0.18933139741420746,0.4363168776035309,0.5529813766479492
Zero Padding,7502,0,-0.19448700547218323,-0.0190750565379858,0.3892081379890442,0.5029017329216003
Zero Padding,7504,0,-0.23637130856513977,0.1088099330663681,0.4128991365432739,0.532072126865387
Zero Padding,7517,0,-0.2700372338294983,-0.16561004519462585,0.4331315755844116,0.5401576161384583
Zero Padding,7542,0,-0.29310715198516846,0.0030832597985863686,0.4419611394405365,0.5519407391548157
Zero Padding,7546,0,-0.32171955704689026,0.08815758675336838,0.4283824861049652,0.56905198097229
Zero Padding,7549,0,-0.2956831455230713,-0.019053341820836067,0.4583125412464142,0.5485501289367676
Zero Padding,7552,0,-0.2660220265388489,0.15573976933956146,0.4439486563205719,0.5284440517425537
Zero Padding,7553,0,-0.10907535254955292,-0.07543230056762695,0.4835151731967926,0.4649471640586853
Zero Padding,7560,0,-0.28159695863723755,0.03005485236644745,0.41272029280662537,0.5478518009185791
Zero Padding,7562,0,-0.27779728174209595,-0.05664713680744171,0.4721237123012543,0.5441696047782898
Zero Padding,7571,0,-0.336963951587677,-0.061140406876802444,0.43434983491897583,0.5448790192604065
Zero Padding,7585,0,-0.1783333718776703,0.03147292509675026,0.4365951120853424,0.4922434389591217
Zero Padding,7591,0,-0.2293095737695694,0.00014846120029687881,0.4554262161254883,0.5184406638145447
Zero Padding,7592,0,-0.22920291125774384,0.10119990259408951,0.46259987354278564,0.5298978686332703
Zero Padding,7593,0,-0.23904964327812195,0.11129559576511383,0.4105479419231415,0.5267512202262878
Zero Padding,7594,0,-0.25336411595344543,-0.010089612565934658,0.44000938534736633,0.536003828048706
Zero Padding,7595,0,-0.2347564846277237,0.11194861680269241,0.4494003355503082,0.5272461771965027
Zero Padding,7606,0,-0.2422894537448883,-0.05247904732823372,0.4608783423900604,0.5437370538711548
Zero Padding,7620,0,-0.2428896278142929,0.21065571904182434,0.44087114930152893,0.5287147164344788
Zero Padding,7623,0,-0.2535805404186249,-0.006969567388296127,0.45336365699768066,0.5343747138977051
Zero Padding,7624,0,-0.3059876263141632,-0.01596394181251526,0.44665148854255676,0.5652004480361938
Zero Padding,7633,0,-0.22553369402885437,0.00421197060495615,0.4446796774864197,0.5392957329750061
Zero Padding,7660,0,-0.3021214008331299,0.19482670724391937,0.39761659502983093,0.5758377313613892
Zero Padding,7670,0,-0.24583479762077332,-0.01675153151154518,0.4378281533718109,0.5199294686317444
Zero Padding,7672,0,-0.2273087501525879,-0.025595836341381073,0.4365249574184418,0.5323249697685242
Zero Padding,7676,0,-0.3264232575893402,0.03919602930545807,0.42438626289367676,0.5703257918357849
Zero Padding,7682,0,-0.2829756438732147,-0.09891153872013092,0.4826640486717224,0.448375403881073
Zero Padding,7705,0,-0.2126287966966629,-0.04790807142853737,0.5069098472595215,0.5256938338279724
Zero Padding,7712,0,-0.22320257127285004,-0.00493993703275919,0.4278569221496582,0.5274075269699097
Zero Padding,7723,0,-0.2625479996204376,-0.19213956594467163,0.43063047528266907,0.5482461452484131
Zero Padding,7730,0,-0.2732820510864258,-0.019184855744242668,0.30649104714393616,0.5493730902671814
Zero Padding,7733,0,-0.26166781783103943,0.14714840054512024,0.4938991069793701,0.5299915075302124
Zero Padding,7740,0,-0.2241555154323578,-0.10312934219837189,0.4548563063144684,0.5278703570365906
Zero Padding,7744,0,-0.2426941692829132,0.23162274062633514,0.4198734760284424,0.534318745136261
Zero Padding,7745,0,-0.3480357527732849,-0.032238367944955826,0.44713884592056274,0.5766421556472778
Zero Padding,7756,0,-0.2804933190345764,0.14898677170276642,0.4179422855377197,0.5478335618972778
Zero Padding,7769,0,-0.2192765325307846,-0.006500350311398506,0.41239938139915466,0.5166786909103394
Zero Padding,7775,0,-0.2222544103860855,-0.029983341693878174,0.46012383699417114,0.5040509104728699
Zero Padding,7785,0,-0.30539289116859436,-0.06686142832040787,0.45655620098114014,0.5725475549697876
Zero Padding,7788,0,-0.22804906964302063,0.006964500993490219,0.423241525888443,0.5278763771057129
Zero Padding,7806,0,-0.38439860939979553,-0.06293317675590515,0.4577496647834778,0.5260769724845886
Zero Padding,7809,0,-0.29289624094963074,0.21000996232032776,0.4098626971244812,0.5605915784835815
Zero Padding,7812,0,-0.3265034556388855,-0.04245169460773468,0.37221261858940125,0.576528012752533
Zero Padding,7827,0,-0.27787595987319946,-0.1574864685535431,0.4176728129386902,0.5444326996803284
Zero Padding,7830,0,-0.1706431359052658,-0.03994232788681984,0.39312219619750977,0.5166574120521545
Zero Padding,7847,0,-0.3659641742706299,-0.044612959027290344,0.3765460252761841,0.5838473439216614
Zero Padding,7854,0,-0.24392332136631012,0.15731431543827057,0.4459359347820282,0.5337249636650085
Zero Padding,7865,0,-0.2946524918079376,-0.05527716130018234,0.4609500467777252,0.5613341331481934
Zero Padding,7869,0,-0.20775575935840607,-0.042606156319379807,0.42547544836997986,0.49935364723205566
Zero Padding,7873,0,-0.221388578414917,-0.029323380440473557,0.46269845962524414,0.5040811896324158
Zero Padding,7874,0,-0.2060488909482956,-0.01367186475545168,0.4622853398323059,0.498892605304718
Zero Padding,7879,0,-0.21022675931453705,-0.030146166682243347,0.48614972829818726,0.5236955881118774
Zero Padding,7881,0,-0.3517307639122009,-0.047689132392406464,0.39905408024787903,0.5907729864120483
Zero Padding,7903,0,-0.19649386405944824,-0.03677232190966606,0.3944539427757263,0.5270957350730896
Zero Padding,7912,0,-0.25651392340660095,-0.17513525485992432,0.44964101910591125,0.5434625148773193
Zero Padding,7917,0,-0.363014280796051,0.11221735179424286,0.4739409387111664,0.5879192352294922
Zero Padding,7922,0,-0.22371549904346466,-0.018201641738414764,0.4567442238330841,0.5045399069786072
Zero Padding,7928,0,-0.22330278158187866,-0.13312724232673645,0.4715314507484436,0.5073770880699158
Zero Padding,7945,0,-0.2529807984828949,-0.126235231757164,0.43717923760414124,0.5377090573310852
Zero Padding,7950,0,-0.2363108992576599,-0.007671361789107323,0.4317318797111511,0.5211961269378662
Zero Padding,7953,0,-0.1796489655971527,-0.023248782381415367,0.4338793456554413,0.5047799348831177
Zero Padding,7954,0,-0.2230556160211563,-0.16557757556438446,0.45783257484436035,0.5229666829109192
Zero Padding,7965,0,-0.1881491243839264,-0.05343217775225639,0.41182827949523926,0.5030481219291687
Zero Padding,7966,0,-0.19956088066101074,-0.05234857648611069,0.42533281445503235,0.5127770900726318
Zero Padding,7972,0,-0.23607568442821503,0.10817242413759232,0.41857385635375977,0.5241293907165527
Zero Padding,7986,0,-0.21284057199954987,-0.2040577381849289,0.4853031635284424,0.5242397785186768
Zero Padding,7991,0,-0.23897549510002136,-0.03675208240747452,0.4887334704399109,0.5314114093780518
Zero Padding,8007,0,-0.27858680486679077,-0.07926761358976364,0.43732279539108276,0.5400450825691223
Zero Padding,8012,0,-0.25627097487449646,-0.011407364159822464,0.4500335156917572,0.5380974411964417
Zero Padding,8018,0,-0.3080538809299469,0.0674767792224884,0.46490952372550964,0.5614681243896484
Zero Padding,8019,0,-0.24828505516052246,-0.03520311415195465,0.40015551447868347,0.5439216494560242
Zero Padding,8032,0,-0.2606334090232849,0.039649419486522675,0.43597617745399475,0.533376932144165
Zero Padding,8037,0,-0.23056577146053314,-0.08814194798469543,0.4986839294433594,0.5327572822570801
Zero Padding,8041,0,-0.36337172985076904,0.06573815643787384,0.4481262266635895,0.578925371170044
Zero Padding,8047,0,-0.25100624561309814,0.00901025626808405,0.4731315076351166,0.5248502492904663
Zero Padding,8050,0,-0.30506131052970886,-0.044302500784397125,0.43450620770454407,0.5347093343734741
Zero Padding,8065,0,-0.25012335181236267,-0.016554703935980797,0.4227919280529022,0.5424569845199585
Zero Padding,8072,0,-0.22818368673324585,0.08815076947212219,0.40883705019950867,0.5210762023925781
Zero Padding,8096,0,-0.2707129716873169,-0.05501069128513336,0.4207264184951782,0.5396229028701782
Zero Padding,8097,0,-0.13943690061569214,-0.16181997954845428,0.482754647731781,0.4786335229873657
Zero Padding,8103,0,-0.3365432024002075,-0.03946793079376221,0.46815842390060425,0.5652077794075012
Zero Padding,8105,0,-0.18788105249404907,0.04670809581875801,0.43557143211364746,0.5035884976387024
Zero Padding,8109,0,-0.2625328600406647,-0.06869886815547943,0.5025827288627625,0.538212239742279
Zero Padding,8116,0,-0.42414742708206177,-0.0030859713442623615,0.38487035036087036,0.6499754190444946
Zero Padding,8125,0,-0.24089762568473816,0.06280626356601715,0.4384478032588959,0.5289668440818787
Zero Padding,8154,0,-0.3311164975166321,-0.0057334695011377335,0.4377690553665161,0.5618714690208435
Zero Padding,8174,0,-0.2837914228439331,-0.022809898480772972,0.37231314182281494,0.5643025636672974
Zero Padding,8180,0,-0.14517435431480408,-0.02999962493777275,0.4706147015094757,0.4968237578868866
Zero Padding,8198,0,-0.20656663179397583,-0.010774167254567146,0.45674198865890503,0.5054071545600891
Zero Padding,8203,0,-0.26003870368003845,-0.018920425325632095,0.43057820200920105,0.5451398491859436
Zero Padding,8205,0,-0.237359881401062,0.05269623547792435,0.41921964287757874,0.5197481513023376
Zero Padding,8207,0,-0.2874172031879425,-0.19240328669548035,0.42876651883125305,0.5500613451004028
Zero Padding,8215,0,-0.24804896116256714,0.08582592010498047,0.43653926253318787,0.5277769565582275
Zero Padding,8217,0,-0.29859408736228943,-0.013715395703911781,0.4547230005264282,0.5564703941345215
Zero Padding,8236,0,-0.2398492693901062,-0.11560920625925064,0.43512147665023804,0.537504255771637
Zero Padding,8238,0,-0.19251345098018646,-0.046988800168037415,0.438607782125473,0.5181637406349182
Zero Padding,8244,0,-0.2374146580696106,0.008583472110331059,0.442212849855423,0.5082325339317322
Zero Padding,8248,0,-0.25250470638275146,-0.015120167285203934,0.3450237810611725,0.5418571829795837
Zero Padding,8262,0,-0.3110869824886322,0.1504095047712326,0.46974486112594604,0.5556958913803101
Zero Padding,8263,0,-0.1614636778831482,-0.11790011823177338,0.4607706367969513,0.5067794322967529
Zero Padding,8266,0,-0.27518486976623535,-0.043051786720752716,0.41792723536491394,0.5455160737037659
Zero Padding,8268,0,-0.22199586033821106,-0.05337582528591156,0.45277851819992065,0.525594174861908
Zero Padding,8269,0,-0.17099228501319885,-0.020097976550459862,0.43230095505714417,0.5032183527946472
Zero Padding,8283,0,-0.270457923412323,0.199342742562294,0.4406612515449524,0.544096052646637
Zero Padding,8285,0,-0.2206590473651886,0.12565770745277405,0.4637767970561981,0.5172529816627502
Zero Padding,8289,0,-0.2298060953617096,0.0011697495356202126,0.43643686175346375,0.521453320980072
Zero Padding,8291,0,-0.18244408071041107,0.02573864534497261,0.4612049460411072,0.5131238698959351
Zero Padding,8298,0,-0.39787590503692627,-0.07716009765863419,0.4427350163459778,0.6702080965042114
Zero Padding,8305,0,-0.36150652170181274,0.0333559475839138,0.4422059953212738,0.5947216153144836
Zero Padding,8314,0,-0.2759401202201843,0.2242320328950882,0.4446640610694885,0.5403764843940735
Zero Padding,8322,0,-0.4556458592414856,-0.008727607317268848,0.45726320147514343,0.6872708201408386
Zero Padding,8328,0,-0.2776719629764557,-0.03858549892902374,0.45695018768310547,0.538649320602417
Zero Padding,8335,0,-0.23625703155994415,-0.044466450810432434,0.41674235463142395,0.5362778902053833
Zero Padding,8341,0,-0.25365304946899414,0.14220473170280457,0.4223858118057251,0.5322914123535156
Zero Padding,8347,0,-0.23585189878940582,-0.08765310049057007,0.4261201322078705,0.5274531245231628
Zero Padding,8352,0,-0.23745211958885193,0.2172642946243286,0.3906409740447998,0.5231781005859375
Zero Padding,8360,0,-0.2382354438304901,-0.02135089412331581,0.44001418352127075,0.5213603377342224
Zero Padding,8362,0,-0.38326603174209595,0.06777946650981903,0.4792943000793457,0.6079365015029907
Zero Padding,8363,0,-0.2701244354248047,-0.052070386707782745,0.4442458152770996,0.5442328453063965
Zero Padding,8395,0,-0.27751389145851135,-0.03260425478219986,0.45197951793670654,0.5349769592285156
Zero Padding,8397,0,-0.2921476364135742,0.1173262968659401,0.43687495589256287,0.5511517524719238
Zero Padding,8402,0,-0.26272767782211304,0.12817026674747467,0.44839078187942505,0.5382031798362732
Zero Padding,8407,0,-0.19377145171165466,0.008799940347671509,0.4451958239078522,0.5022270083427429
Zero Padding,8415,0,-0.2531375586986542,0.20198068022727966,0.4381800591945648,0.5253794193267822
Zero Padding,8419,0,-0.2561519145965576,0.0036769178695976734,0.42978501319885254,0.5298221707344055
Zero Padding,8427,0,-0.24388253688812256,-0.17607295513153076,0.4182438254356384,0.5390047430992126
Zero Padding,8429,0,0.03863631188869476,-0.05058276653289795,0.5011956691741943,0.43274858593940735
Zero Padding,8431,0,-0.2870923578739166,0.11706796288490295,0.4581044912338257,0.532020092010498
Zero Padding,8432,0,-0.3666873872280121,-0.12497376650571823,0.4844999313354492,0.5875439643859863
Zero Padding,8442,0,-0.31806695461273193,-0.013214784674346447,0.4691743552684784,0.5593297481536865
Zero Padding,8461,0,-0.22125443816184998,-0.011217726394534111,0.4703851342201233,0.5289824604988098
Zero Padding,8463,0,-0.25504589080810547,-0.03088724985718727,0.4426772892475128,0.5397257208824158
Zero Padding,8468,0,-0.24816420674324036,0.1836448609828949,0.4495072066783905,0.5168697834014893
Zero Padding,8473,0,-0.2656747102737427,0.20814625918865204,0.4198914170265198,0.5416867733001709
Zero Padding,8476,0,-0.3077090382575989,0.1351107656955719,0.4613952338695526,0.5673639178276062
Zero Padding,8490,0,-0.3128606677055359,-0.010582534596323967,0.46033114194869995,0.5530027151107788
Zero Padding,8505,0,-0.27944839000701904,-0.11210864037275314,0.4664672911167145,0.5457329154014587
Zero Padding,8509,0,-0.2472650557756424,-0.021179646253585815,0.4503931999206543,0.531051754951477
Zero Padding,8512,0,-0.30916130542755127,0.02346404269337654,0.44060802459716797,0.5476869940757751
Zero Padding,8518,0,-0.24919375777244568,-0.093505859375,0.4542804956436157,0.5406959652900696
Zero Padding,8522,0,-0.2571116089820862,0.01957402564585209,0.43508949875831604,0.5382214188575745
Zero Padding,8523,0,-0.39673036336898804,-0.040822699666023254,0.42815861105918884,0.6086853742599487
Zero Padding,8526,0,-0.23925107717514038,-0.05944490805268288,0.412711501121521,0.5274450182914734
Zero Padding,8541,0,-0.2912679612636566,0.1520015299320221,0.43047693371772766,0.55728679895401
Zero Padding,8549,0,-0.2107585370540619,0.02589171752333641,0.4316544234752655,0.5168250203132629
Zero Padding,8550,0,-0.2614308297634125,0.02693777345120907,0.46731042861938477,0.5345813035964966
Zero Padding,8555,0,-0.24793221056461334,-0.046664562076330185,0.43714040517807007,0.5369485020637512
Zero Padding,8563,0,-0.4253922700881958,-0.044163480401039124,0.4226442277431488,0.6425405740737915
Zero Padding,8565,0,-0.2357470691204071,-0.016828754916787148,0.4507102370262146,0.4981856942176819
Zero Padding,8566,0,-0.21620891988277435,-0.04246263578534126,0.44949406385421753,0.48783889412879944
Zero Padding,8567,0,-0.2569679319858551,-0.005608532577753067,0.42843228578567505,0.5474122166633606
Zero Padding,8577,0,-0.22390572726726532,0.21235701441764832,0.4314303398132324,0.5201358795166016
Zero Padding,8593,0,-0.26193109154701233,0.18557362258434296,0.43539196252822876,0.5366964340209961
Zero Padding,8594,0,-0.21116483211517334,-0.11542216688394547,0.5064123272895813,0.5024319887161255
Zero Padding,8609,0,-0.25486043095588684,0.18866375088691711,0.4542916417121887,0.531293511390686
Zero Padding,8623,0,-0.1900932788848877,-0.033627189695835114,0.43151581287384033,0.4925379753112793
Zero Padding,8628,0,-0.300902783870697,-0.05783258378505707,0.4306780993938446,0.5769757032394409
Zero Padding,8635,0,-0.2456754446029663,-0.14023828506469727,0.42679864168167114,0.5381578207015991
Zero Padding,8642,0,0.04569152742624283,0.050839778035879135,0.49751555919647217,0.4201228618621826
Zero Padding,8645,0,-0.2167632281780243,0.031535059213638306,0.4574778974056244,0.5197067260742188
Zero Padding,8646,0,-0.23022723197937012,-0.017848528921604156,0.3898833692073822,0.5419673323631287
Zero Padding,8650,0,-0.25606924295425415,-0.09153696894645691,0.4377062916755676,0.5389349460601807
Zero Padding,8653,0,-0.2183656394481659,-0.10294470191001892,0.44618749618530273,0.5177772045135498
Zero Padding,8654,0,-0.22968752682209015,-0.05872392654418945,0.4411422908306122,0.5301450490951538
Zero Padding,8662,0,-0.29583364725112915,-0.05518137291073799,0.4533516764640808,0.5514347553253174
Zero Padding,8679,0,-0.3241380751132965,-0.05690629035234451,0.42871493101119995,0.5608912706375122
Zero Padding,8680,0,-0.26371315121650696,-0.09174222499132156,0.4636979401111603,0.5467367768287659
Zero Padding,8699,0,-0.26448923349380493,0.015928013250231743,0.4355919361114502,0.549896240234375
Zero Padding,8721,0,-0.3002776801586151,-0.031859222799539566,0.4563162326812744,0.5687537789344788
Zero Padding,8726,0,-0.17980089783668518,-0.12328718602657318,0.3987314999103546,0.5127406120300293
Zero Padding,8748,0,-0.06186617165803909,0.02066466398537159,0.4576801359653473,0.4423581063747406
Zero Padding,8761,0,-0.338065505027771,-0.03032957762479782,0.410711407661438,0.5754286646842957
Zero Padding,8762,0,-0.28351712226867676,0.11367342621088028,0.4273087978363037,0.5573784708976746
Zero Padding,8774,0,-0.26321277022361755,-0.005366963800042868,0.4154493808746338,0.5452669262886047
Zero Padding,8776,0,-0.38624706864356995,-0.0641867071390152,0.4538973867893219,0.5859400033950806
Zero Padding,8781,0,-0.14866100251674652,0.027442147955298424,0.4190939962863922,0.4910975694656372
Zero Padding,8782,0,-0.24403606355190277,-0.14324253797531128,0.46728411316871643,0.5407925844192505
Zero Padding,8783,0,-0.21602630615234375,-0.04561401531100273,0.47394952178001404,0.5178006887435913
Zero Padding,8796,0,-0.28095152974128723,-0.014673469588160515,0.4468546509742737,0.5295965075492859
Zero Padding,8802,0,-0.25727158784866333,0.20661500096321106,0.49073025584220886,0.5411020517349243
Zero Padding,8807,0,-0.08101114630699158,-0.004865699447691441,0.46455520391464233,0.4530056416988373
Zero Padding,8816,0,-0.21375195682048798,0.006235681474208832,0.4276520907878876,0.5107091665267944
Zero Padding,8822,0,-0.19892899692058563,-0.16058257222175598,0.4463406801223755,0.3766050636768341
Zero Padding,8841,0,-0.21310263872146606,-0.026332568377256393,0.4432075619697571,0.5124908685684204
Zero Padding,8842,0,-0.3193487226963043,0.15110903978347778,0.5183783173561096,0.5447984933853149
Zero Padding,8852,0,-0.2350960075855255,0.24620668590068817,0.4362654685974121,0.532563328742981
Zero Padding,8858,0,-0.27669739723205566,0.18330791592597961,0.4393630921840668,0.5489056706428528
Zero Padding,8873,0,-0.22827878594398499,-0.14301206171512604,0.42041710019111633,0.5251739025115967
Zero Padding,8883,0,-0.26371967792510986,0.20964315533638,0.4712548851966858,0.5501828193664551
Zero Padding,8886,0,-0.3797672390937805,-0.12001211196184158,0.47442054748535156,0.5816838145256042
Zero Padding,8888,0,-0.27257370948791504,0.23619216680526733,0.4289875626564026,0.5498439073562622
Zero Padding,8891,0,-0.2881353497505188,-0.001354314386844635,0.4405145049095154,0.564311683177948
Zero Padding,8901,0,0.02312379702925682,-0.07145798951387405,0.4785941541194916,0.4289872944355011
Zero Padding,8908,0,-0.3215337097644806,-0.004143077880144119,0.4530298709869385,0.5715017318725586
Zero Padding,8924,0,-0.38620051741600037,0.0048049623146653175,0.41009053587913513,0.6106669306755066
Zero Padding,8927,0,-0.21936799585819244,0.1204056590795517,0.4120861291885376,0.5219815969467163
Zero Padding,8928,0,-0.44698697328567505,-0.06419031322002411,0.48837631940841675,0.6268048882484436
Zero Padding,8930,0,-0.20372141897678375,0.020272085443139076,0.4458220303058624,0.5122640132904053
Zero Padding,8942,0,-0.2130226343870163,-0.043282683938741684,0.4153154492378235,0.5187602639198303
Zero Padding,8955,0,-0.24184390902519226,-0.018882378935813904,0.442926824092865,0.5360409617424011
Zero Padding,8957,0,-0.3438725769519806,-0.07573139667510986,0.42660123109817505,0.5860705971717834
Zero Padding,8979,0,-0.2506609857082367,0.06475057452917099,0.4318707287311554,0.5297383069992065
Zero Padding,8982,0,-0.17655323445796967,-0.06779148429632187,0.46786826848983765,0.5066674947738647
Zero Padding,8983,0,-0.2550014555454254,-0.03937247395515442,0.4304731786251068,0.5461048483848572
Zero Padding,8993,0,-0.21882392466068268,-0.019085388630628586,0.4493277668952942,0.5089210867881775
Zero Padding,8998,0,-0.284273236989975,0.14936374127864838,0.4759536683559418,0.5433992147445679
Zero Padding,9000,0,-0.2267865240573883,-0.14095115661621094,0.4635953903198242,0.5154984593391418
Zero Padding,9008,0,-0.2637077569961548,0.05949545279145241,0.4529726207256317,0.3735237419605255
Zero Padding,9009,0,-0.29749271273612976,0.1927032321691513,0.4453466534614563,0.5569930672645569
Zero Padding,9014,0,-0.24386052787303925,0.14590081572532654,0.4248603582382202,0.5288479328155518
Zero Padding,9021,0,0.010172778740525246,-0.06841250509023666,0.527587354183197,0.4258650541305542
Zero Padding,9027,0,0.014246242120862007,-0.03746286779642105,0.461696058511734,0.42705997824668884
Zero Padding,9032,0,-0.29243695735931396,0.12046314030885696,0.43019986152648926,0.5589731335639954
Zero Padding,9042,0,-0.443889319896698,-0.03420506790280342,0.47132590413093567,0.5893512964248657
Zero Padding,9054,0,-0.35827672481536865,-0.07826622575521469,0.49992191791534424,0.45478156208992004
Zero Padding,9071,0,0.10396236181259155,-0.0088958740234375,0.4745021462440491,0.40822380781173706
Zero Padding,9074,0,-0.22255165874958038,-0.10513082146644592,0.34680578112602234,0.5302236676216125
Zero Padding,9080,0,-0.24095401167869568,-0.00510755367577076,0.4811818599700928,0.5327481627464294
Zero Padding,9112,0,-0.23181261122226715,0.26117199659347534,0.45221173763275146,0.5226578116416931
Zero Padding,9113,0,-0.260547012090683,0.22267580032348633,0.45850372314453125,0.5435315370559692
Zero Padding,9115,0,-0.3740576207637787,-0.09161293506622314,0.4975148141384125,0.4959236979484558
Zero Padding,9131,0,-0.36589303612709045,-0.0895063728094101,0.42641523480415344,0.6071187257766724
Zero Padding,9135,0,-0.2687005400657654,-0.122125543653965,0.4455380439758301,0.5493921041488647
Zero Padding,9197,0,-0.07955487072467804,-0.05325118824839592,0.44391167163848877,0.44872739911079407
